ID,Produto,Grupo do Material,Válido até,Bloqueado em,Quantidade,Valor Total,Situação do Material,Dias,Dias2,validade
484,MASCARA DE TNT DESCARTAVEL - UND - CODAN,PPS,1900-01-01,1900-01-01,606,454.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
2196,ESPECULO VAGINAL DESCARTAVEL NAO ESTERIL VAGISPEC TAM. M - UND,PPS,2024-05-01,2024-04-01,49,0,Vencido,-224,Vencido,2024-05-01T00:00:00.000
2204,SONDA NASOGASTRICA CURTA N 18 - UND - (PCT/20) BIOBASE,PPS,2026-06-30,2026-05-31,20,25.6,Disponível,566,Em +180,2026-06-30T00:00:00.000
2202,LUGOL SOLUCAO 2% AQUOSA 1000ML - UND - (CX/6),PPS,2025-06-30,2025-05-31,5,825.3,Disponível,201,Em +180,2025-06-30T00:00:00.000
319,KIT PAPANICOLAU TAM G - UND - (CX/200) KOLPLAST,PPS,2023-12-06,2023-11-06,926,3796.6,Vencido,-371,Vencido,2023-12-06T00:00:00.000
338,"SERINGA 5ML BICO SLIP 25X0,70 22G COM AGULHA - UND - (CX/800) INJEX",PPS,2026-12-30,2026-11-30,994,417.48,Disponível,749,Em +180,2026-12-30T00:00:00.000
1050,SONDA NASOGASTRICA LONGA N 08 - UND - (PCT/10) MEDSONDA,PPS,2026-01-30,2025-12-31,60,100.8,Disponível,415,Em +180,2026-01-30T00:00:00.000
2218,OCULOS DE PROTECAO - UND - (KALIPSO) - PPS,PPS,1900-01-01,1900-01-01,88,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
769,OCULOS DE PROTECAO - UND - (DELTA PLUS) - PPS,PPS,1900-01-01,1900-01-01,5,19.15,Disponível,365,Em +180,1900-01-01T00:00:00.000
2220,OCULOS DE PROTECAO - UND - INCOLOR - PPS,PPS,1900-01-01,1900-01-01,1011,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
349,SERINGA DESCARTAVEL 3ML BICO LOCK S/AG - UND - (CX/1000),PPS,2025-12-30,2025-11-30,62,24.18,Disponível,384,Em +180,2025-12-30T00:00:00.000
2240,BOLSA COLETORA DE URINA ADULTO COM CAPACIDADE PARA 2000ML - UND - (CX/100) MEDIX,PPS,2027-09-30,2027-08-31,412,1318.4,Disponível,1023,Em +180,2027-09-30T00:00:00.000
2241,MANGUEIRA ALONGADOR CATETER TUBO CONECTOR DE OXIGENIO 2M TIPO LATEX - UND - (CX/120) GALDI HOSPITALAR,PPS,2026-07-24,2026-06-24,6,66,Disponível,590,Em +180,2026-07-24T00:00:00.000
1749,SONDA FOLEY DUAS VIAS N 18 - UND - (CX/10) VITAL GOLD,PPS,2027-05-30,2027-04-30,270,1687.5,Disponível,900,Em +180,2027-05-30T00:00:00.000
525,SONDA FOLEY 2 VIAS BALAO 5CC N.16 - UND - (CX/10) CIRUFOLEY,PPS,2024-06-10,2024-05-11,119,0,Vencido,-184,Vencido,2024-06-10T00:00:00.000
802,MACACAO DE SEGURANCA AMERICANVEK TIPO 6 TAM G - UND - (CX/50),PPS,2025-12-30,2025-11-30,350,0,Disponível,384,Em +180,2025-12-30T00:00:00.000
2279,COMPRESSA CIRURGICA CAMPO OPERATORIO ESTERIL 25CMX28CM C/ 05 UND - PCT - (CX/100) BIOTEXTIL,PPS,2028-02-10,2028-01-11,48,0,Disponível,1156,Em +180,2028-02-10T00:00:00.000
802,MACACAO DE SEGURANCA AMERICANVEK TIPO 6 TAM G - UND - (CX/50),PPS,2026-01-30,2025-12-31,1121,0,Disponível,415,Em +180,2026-01-30T00:00:00.000
2885,SONDA DE ASPIRACAO TRAQUEAL N 06 COM VALVULA ESTERIL - UND - (PCT/10) SOLIDOR,PPS,2028-06-30,2028-05-31,100,128,Disponível,1297,Em +180,2028-06-30T00:00:00.000
2919,KIT DESCARTAVEL PARA INSERCAO DE DIU TAMANHO M - UND - (CX/6) KOLPLAST,PPS,2025-09-03,2025-08-04,34,7650,Disponível,266,Em +180,2025-09-03T00:00:00.000
2934,"ATADURA DE CREPOM 13 FIOS 30 CM X 4,5 M - UND - (PCT/12) - LUDAN",PPS,2028-09-30,2028-08-31,2744,5817.28,Disponível,1389,Em +180,2028-09-30T00:00:00.000
3512,SONDA FOLEY FR 10 3-5CC DUAS VIAS ESTERIL EM BORRACHA NATURAL - UND - (CX/10) SOLIDOR,PPS,2026-10-30,2026-09-30,181,1357.5,Disponível,688,Em +180,2026-10-30T00:00:00.000
3509,"ALCOOL ABSOLUTO 99,3% RIALCOOL FRASCO 1 LITRO - UND - (CX/12) RIOQUIMICA",PPS,2026-04-30,2026-03-01,482,8483.2,Disponível,505,Em +180,2026-04-30T00:00:00.000
3509,"ALCOOL ABSOLUTO 99,3% RIALCOOL FRASCO 1 LITRO - UND - (CX/12) RIOQUIMICA",PPS,2026-04-30,2026-03-01,298,5244.8,Disponível,505,Em +180,2026-04-30T00:00:00.000
3510,"ALCOOL IODADO (IODO 0,1% + ALCOOL ETILICO 50% (V/V) 1L - FR - (CX/12) RIOQUIMICA",PPS,2025-02-28,2024-12-30,180,4680,Disponível,79,Em 90,2025-02-28T00:00:00.000
1611,"DIGLICONATO DE CLOREXIDINA 0,5% SOLUCAO ALCOOLICA 1L - FR - (CX/12) RIOQUIMICA",PPS,2025-11-30,2025-10-01,104,1762.8,Disponível,354,Em +180,2025-11-30T00:00:00.000
1611,"DIGLICONATO DE CLOREXIDINA 0,5% SOLUCAO ALCOOLICA 1L - FR - (CX/12) RIOQUIMICA",PPS,2025-11-30,2025-10-01,109,1847.55,Disponível,354,Em +180,2025-11-30T00:00:00.000
3514,SACO PARA LIXO INFECTANTE 100L - UND - (PCT/100) - DONAPACK,PPS,2058-12-30,2058-12-30,200,0,Disponível,12437,Em +180,2058-12-30T00:00:00.000
3514,SACO PARA LIXO INFECTANTE 100L - UND - (PCT/100) - DONAPACK,PPS,2024-12-21,2024-12-21,900,0,Disponível,10,Em 30,2024-12-21T00:00:00.000
3514,SACO PARA LIXO INFECTANTE 100L - UND - (PCT/100) - DONAPACK,PPS,2058-12-30,2058-12-30,1600,0,Disponível,12437,Em +180,2058-12-30T00:00:00.000
3514,SACO PARA LIXO INFECTANTE 100L - UND - (PCT/100) - DONAPACK,PPS,1900-01-01,1900-01-01,90400,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3514,SACO PARA LIXO INFECTANTE 100L - UND - (PCT/100) - DONAPACK,PPS,1900-01-01,1900-01-01,10000,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3511,SONDA FOLEY 10 FR 3-5ML DUAS VIAS ESTERIL EM BORRACHA NATURAL - UND - (CX/10) MEDIX,PPS,2026-04-30,2026-03-31,237,1777.5,Disponível,505,Em +180,2026-04-30T00:00:00.000
3512,SONDA FOLEY FR 10 3-5CC DUAS VIAS ESTERIL EM BORRACHA NATURAL - UND - (CX/10) SOLIDOR,PPS,2026-01-30,2025-12-31,5,37.5,Disponível,415,Em +180,2026-01-30T00:00:00.000
3513,SONDA FOLLEY LATEX  DUAS VIAS 14 FR 30CC ESTERIL - UND - (CX/10) VITAL GOLD,PPS,2026-04-30,2026-03-31,727,4216.6,Disponível,505,Em +180,2026-04-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-11-30,2028-10-31,2970,124740,Disponível,1450,Em +180,2028-11-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-12-30,2028-11-30,1410,59220,Disponível,1480,Em +180,2028-12-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-11-30,2028-10-31,427,17934,Disponível,1450,Em +180,2028-11-30T00:00:00.000
969,SONDA DE  ASPIRACAO TRAQUEAL 12 - UND - MED SONDA,PPS,2027-05-30,2027-04-30,156,196.56,Disponível,900,Em +180,2027-05-30T00:00:00.000
3335,SONDA URETRAL N 14  - UND - (PCT/10) MEDSONDA,PPS,2027-06-30,2027-05-31,52,50.96,Disponível,931,Em +180,2027-06-30T00:00:00.000
1930,"ESPARADRAPO HIPOALERGICO BRANCO 10CM X 4,5M - UND - (CX/24)",PPS,2024-02-28,2024-01-29,117,0,Vencido,-287,Vencido,2024-02-28T00:00:00.000
792,SONDA NASOGASTRICA LONGA N 20 - UND - MEDSONDA,PPS,2023-12-30,2023-11-30,6,11.58,Vencido,-347,Vencido,2023-12-30T00:00:00.000
1621,SONDA NASOGASTRICA CURTA N 10 - UND - (PCT/10) MED SONDA,PPS,2026-10-30,2026-09-30,122,178.12,Disponível,688,Em +180,2026-10-30T00:00:00.000
635,SONDA NASOGASTRICA CURTA N 12 - UND - MED SONDA,PPS,2024-02-28,2024-01-29,3,4.44,Vencido,-287,Vencido,2024-02-28T00:00:00.000
1041,SERINGA DESCARTAVEL S/AG 60ML LUER SLIP - UND - (CX/25) ABL,PPS,2027-03-30,2027-02-28,5,16,Disponível,839,Em +180,2027-03-30T00:00:00.000
971,SONDA NASOGASTRICA CURTA N 08 - UND - MEDSONDA,PPS,2027-07-30,2027-06-30,62,97.96,Disponível,961,Em +180,2027-07-30T00:00:00.000
2604,SONDA NASOGASTRICA LONGA N 10 - UND - (PCT/10) MEDSONDA,PPS,2026-01-30,2025-12-31,4,8.64,Disponível,415,Em +180,2026-01-30T00:00:00.000
3335,SONDA URETRAL N 14  - UND - (PCT/10) MEDSONDA,PPS,2027-09-30,2027-08-31,298,292.04,Disponível,1023,Em +180,2027-09-30T00:00:00.000
3902,"FITA  ADESIVA MICROPOROSA 10CMX 4,5 MM - UND - (CX/6) WILTEX",PPS,2028-06-19,2028-05-20,280,2408,Disponível,1286,Em +180,2028-06-19T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-10-30,2028-09-30,90,3780,Disponível,1419,Em +180,2028-10-30T00:00:00.000
3508,AGUA OXIGENADA  SOLUCAO DE PEROXIDO DE HIDROGENIO 3% 10 VOLUMES 1000ML - FR - (CX/12) RIOQUIMICA,PPS,2026-09-30,2026-08-31,32,272,Disponível,658,Em +180,2026-09-30T00:00:00.000
2280,DISPOSITIVO P/ INCONTINENCIA URINARIA NAO ESTERIL. MASC. C/ EXTENSAO. TAM. G - UND - (PCT/10) MEDSONDA,PPS,2027-08-31,2027-08-01,110,440,Disponível,993,Em +180,2027-08-31T00:00:00.000
3507,CATETER INTRAVENOSO ESTERIL 18G (1.30mm x 45 mm) 80ml/min - UND - (CX/50) SOLIDOR,PPS,2027-12-30,2027-11-30,2375,2945,Disponível,1114,Em +180,2027-12-30T00:00:00.000
3506,CATETER INTRAVENOSO DESCARTAVEL 18G (1.3mm x 45 mm) 90ml/min - UND - (CX/100) MEDIX,PPS,2027-06-01,2027-05-02,650,806,Disponível,902,Em +180,2027-06-01T00:00:00.000
2934,"ATADURA DE CREPOM 13 FIOS 30 CM X 4,5 M - UND - (PCT/12) - LUDAN",PPS,2028-09-29,2028-08-30,8,16.96,Disponível,1388,Em +180,2028-09-29T00:00:00.000
998,MASCARA DE TECIDO LAVAVEL - UND - CODAM,PPS,1900-01-01,1900-01-01,263,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
2998,KIT PAPANICOLAU TAM G - UND - (CX/200) (AVARIADO),PPS,2024-07-10,2024-06-10,14,0,Vencido,-154,Vencido,2024-07-10T00:00:00.000
2999,KIT PAPANICOLAU TAM M - UND - (CX/220) (AVARIADO),PPS,2025-03-22,2025-02-20,3,0,Disponível,101,Em 120,2025-03-22T00:00:00.000
3000,"AGULHA HIPODERMICA  0,55 x 20 MM ESTERIL - UND - (CX/100) SR SALDANHA (AVARIADa)",PPS,2024-09-30,2024-08-31,2,0,Vencido,-72,Vencido,2024-09-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-09-30,2028-08-31,329,13818,Disponível,1389,Em +180,2028-09-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-09-30,2028-08-31,270,11340,Disponível,1389,Em +180,2028-09-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-10-30,2028-09-30,150,6300,Disponível,1419,Em +180,2028-10-30T00:00:00.000
3050,PAPELÃO COURO 40 PARA IMOBILIZAÇÃO DE FRATURAS - UND - (PCT/33) FABRICA DE PAPEL,PPS,1900-01-01,1900-01-01,67,2419.37,Disponível,365,Em +180,1900-01-01T00:00:00.000
895,SONDA FOLEY EM LATEX 2 VIAS N 18 FR - 30CC - UND - (CX/10) SOLIDOR,PPS,2027-03-30,2027-02-28,72,417.6,Disponível,839,Em +180,2027-03-30T00:00:00.000
3297,SACO PARA LIXO INFECTANTE 200L BRANCO - UND - (PCT/100),PPS,1900-01-01,1900-01-01,41700,36879.48,Disponível,365,Em +180,1900-01-01T00:00:00.000
173,FITA INDICADORA  ADESIVA  19MMX 30M PARA AUTOCLAVE - UND - (CX/48) MISSNER,PPS,2024-11-30,2024-10-31,450,2601,Vencido,-11,Vencido,2024-11-30T00:00:00.000
2125,COLETOR DE MATERIAL PERFURO CORTANTE 13 LT - UND - (CX/20) DESCARBOX,PPS,2028-10-30,2028-09-30,1092,12372.36,Disponível,1419,Em +180,2028-10-30T00:00:00.000
3331,"SERINGA PARA INSULINA 1 ML 100UI COM AGULHA 13X0,45MM - UND - (CX/100) ABL",PPS,2028-09-30,2028-08-31,10000,5800,Disponível,1389,Em +180,2028-09-30T00:00:00.000
1596,"ATADURA DE CREPOM 13 FIOS 10CM X 1,80MTS  - UND - (PCT/12)BIOTEXTIL",PPS,2028-05-30,2028-04-30,241,0,Disponível,1266,Em +180,2028-05-30T00:00:00.000
2083,SONDA DE  ASPIRACAO TRAQUEAL 12 - UND - (PCT/20) BIOBASE,PPS,2027-04-30,2027-03-31,400,504,Disponível,870,Em +180,2027-04-30T00:00:00.000
3334,SONDA FOLEY EM LATEX  ESTERIL 2 VIAS FR 18 - 30CC - UND - (CX/10) SOLIDOR,PPS,2027-03-30,2027-02-28,5,31.25,Disponível,839,Em +180,2027-03-30T00:00:00.000
3334,SONDA FOLEY EM LATEX  ESTERIL 2 VIAS FR 18 - 30CC - UND - (CX/10) SOLIDOR,PPS,2027-07-30,2027-06-30,290,1812.5,Disponível,961,Em +180,2027-07-30T00:00:00.000
2202,LUGOL SOLUCAO 2% AQUOSA 1000ML - UND - (CX/6),PPS,2025-10-30,2025-09-30,7,1155.42,Disponível,323,Em +180,2025-10-30T00:00:00.000
2125,COLETOR DE MATERIAL PERFURO CORTANTE 13 LT - UND - (CX/20) DESCARBOX,PPS,2028-10-30,2028-09-30,400,4532,Disponível,1419,Em +180,2028-10-30T00:00:00.000
2202,LUGOL SOLUCAO 2% AQUOSA 1000ML - UND - (CX/6),PPS,2025-11-30,2025-10-31,23,3796.38,Disponível,354,Em +180,2025-11-30T00:00:00.000
1607,CAMPO OPERATORIO 45 X 50CM NAO ESTERIL   - PCT - (PCT/50UND) BIOTEXTIL,PPS,2028-04-27,2028-03-28,149,14402.34,Disponível,1233,Em +180,2028-04-27T00:00:00.000
3460,CATETER INTRAVENOSO ESTERIL 22G (0.9mm x 25mm) 33 ml/min - UND - (CX/50) SOLIDOR,PPS,2028-02-28,2028-01-29,2260,2802.4,Disponível,1174,Em +180,2028-02-28T00:00:00.000
3451,PINCA CHERON DESCARTAVEL ESTERIL - UND - (CX/240) KOLPLAST,PPS,2025-10-11,2025-09-11,2516,7296.4,Disponível,304,Em +180,2025-10-11T00:00:00.000
3502,CATETER PERIFERICO INTRAVENOSO ESTERIL 22G (0.9mm x 25 mm) 33 ml/min - UND - (CX/100) ABL,PPS,2028-05-30,2028-04-30,4000,4960,Disponível,1266,Em +180,2028-05-30T00:00:00.000
955,TERMOMETRO CLINICO DIGITAL EM PLASTICO INQUEBRAVEL  - UND - (G-TECH),PPS,1900-01-01,1900-01-01,67,1360.1,Disponível,365,Em +180,1900-01-01T00:00:00.000
3504,ABAIXADOR DE LINGUA MADEIRA - PCT - (PCT/100) THEOTO,PPS,2028-10-10,2028-09-10,2500,19150,Disponível,1399,Em +180,2028-10-10T00:00:00.000
3504,ABAIXADOR DE LINGUA MADEIRA - PCT - (PCT/100) THEOTO,PPS,2028-07-06,2028-06-06,179,1371.14,Disponível,1303,Em +180,2028-07-06T00:00:00.000
3504,ABAIXADOR DE LINGUA MADEIRA - PCT - (PCT/100) THEOTO,PPS,2028-07-05,2028-06-05,990,7583.4,Disponível,1302,Em +180,2028-07-05T00:00:00.000
3505,CATETER INTRAVENOSO DESCARTAVEL 16G (1.8mm x 45 mm) 200 ml/min - UND - (CX/100) MEDIX,PPS,2026-06-30,2026-05-31,2320,3085.6,Disponível,566,Em +180,2026-06-30T00:00:00.000
3334,SONDA FOLEY EM LATEX  ESTERIL 2 VIAS FR 18 - 30CC - UND - (CX/10) SOLIDOR,PPS,2027-06-30,2027-05-31,505,3156.25,Disponível,931,Em +180,2027-06-30T00:00:00.000
2246,"COMPRESSA DE GAZE NAO ESTERIL 13 FIOS 7,5 X 7,5CM - PCT - (PCT/500) BIOTEXTIL",PPS,2028-10-30,2028-09-30,60,2520,Disponível,1419,Em +180,2028-10-30T00:00:00.000
1618,"ALCOOL IODADO 0,%1 1L - FR - VICPHARMA",PPS,2024-07-30,2024-05-31,8,208,Vencido,-134,Vencido,2024-07-30T00:00:00.000
307,LUVA  DE LATEX NAO ESTERIL COM PO TAMANHO PP - CX - (CX/10) MEDIX,PPS,2027-07-30,2027-06-30,724,16217.6,Disponível,961,Em +180,2027-07-30T00:00:00.000
324,"SERINGA 10ML BICO LOCK 25X0,70 22G COM AGULHA - UND - (CX/450)",PPS,2026-08-30,2026-07-31,3725,2123.25,Disponível,627,Em +180,2026-08-30T00:00:00.000
819,EQUIPO DE INFUSAO GRAVITACIONAL ESTERIL DE USO UNICO - UND - (PCT/25) TKL,PPS,2027-06-30,2027-05-31,1665,2947.05,Disponível,931,Em +180,2027-06-30T00:00:00.000
335,CATETER INTRAVENOSO 0.7 x 19mm 24G - UND - (CX/100) - MEDIX,PPS,2027-04-30,2027-03-31,1400,554.4,Disponível,870,Em +180,2027-04-30T00:00:00.000
336,"CATETER INTRAVENOSO 1,1 X 32 MM 20G - UND - (CX/100)",PPS,2026-09-30,2026-08-31,3452,2761.6,Disponível,658,Em +180,2026-09-30T00:00:00.000
303,"AGULHA HIPODERMICA 25X0,70 22G - UND - (CX/100) INJEX",PPS,2026-06-30,2026-05-31,11575,1387.84,Disponível,566,Em +180,2026-06-30T00:00:00.000
324,"SERINGA 10ML BICO LOCK 25X0,70 22G COM AGULHA - UND - (CX/450)",PPS,2027-06-30,2027-05-31,2650,1510.5,Disponível,931,Em +180,2027-06-30T00:00:00.000
324,"SERINGA 10ML BICO LOCK 25X0,70 22G COM AGULHA - UND - (CX/450)",PPS,2027-07-30,2027-06-30,26990,15384.3,Disponível,961,Em +180,2027-07-30T00:00:00.000
338,"SERINGA 5ML BICO SLIP 25X0,70 22G COM AGULHA - UND - (CX/800) INJEX",PPS,2027-08-30,2027-07-31,11107,4664.94,Disponível,992,Em +180,2027-08-30T00:00:00.000
346,"SERINGA DESC. 20ML BICO SLIP 25X0,7 C/AG 22G  - UND - (CX/300)",PPS,2027-08-30,2027-07-31,15828,41363.31,Disponível,992,Em +180,2027-08-30T00:00:00.000
349,SERINGA DESCARTAVEL 3ML BICO LOCK S/AG - UND - (CX/1000),PPS,2027-03-30,2027-02-28,45764,17847.96,Disponível,839,Em +180,2027-03-30T00:00:00.000
545,"SERINGA DESC. 1 ML PARA INSULINA C/AG 0,45X13 - UND - (CX/500)",PPS,2027-06-30,2027-05-31,500,225,Disponível,931,Em +180,2027-06-30T00:00:00.000
338,"SERINGA 5ML BICO SLIP 25X0,70 22G COM AGULHA - UND - (CX/800) INJEX",PPS,2027-09-30,2027-08-31,16800,7056,Disponível,1023,Em +180,2027-09-30T00:00:00.000
136,"CONJUNTO DE NEBULIZACAO ADULTO 1,60M C/MASCARA CONECTOR VERDE - UND",PPS,2026-07-30,2026-06-30,135,2428.65,Disponível,596,Em +180,2026-07-30T00:00:00.000
304,SERINGA HIPODERMICA S/G 1 ML - UND - (CX/100) BD PLASTIPAK,PPS,2026-06-30,2026-05-31,1800,720,Disponível,566,Em +180,2026-06-30T00:00:00.000
470,ESCALPE AGULHADO 21G - UND - (CX/100) - TOPMED,PPS,2025-04-10,2025-03-11,2601,1976.76,Disponível,120,Em 120,2025-04-10T00:00:00.000
472,IODOPOLIVIDONA ANTISSEPTICO 1L - FR - (CX/12),PPS,2024-01-30,2023-12-01,41,2926.17,Vencido,-316,Vencido,2024-01-30T00:00:00.000
337,"CATETER INTRAVENOSO 0,9MM/L 25MM 22G - UND - (CX/100) MEDIX",PPS,2026-11-30,2026-10-31,3040,2432,Disponível,719,Em +180,2026-11-30T00:00:00.000
337,"CATETER INTRAVENOSO 0,9MM/L 25MM 22G - UND - (CX/100) MEDIX",PPS,2026-11-30,2026-10-31,1980,1584,Disponível,719,Em +180,2026-11-30T00:00:00.000
471,IODOPOLIVIDONA 10% COM TENSOATIVOS DEGERMANTE - FR - (CX/12),PPS,2023-11-30,2023-10-01,200,14580,Vencido,-377,Vencido,2023-11-30T00:00:00.000
471,IODOPOLIVIDONA 10% COM TENSOATIVOS DEGERMANTE - FR - (CX/12),PPS,2023-11-30,2023-10-01,17,1239.3,Vencido,-377,Vencido,2023-11-30T00:00:00.000
473,IODOPOLIVIDONA 10% LINHA HOSPITALAR TOPICO - FR - (CX/12),PPS,2023-11-30,2023-10-01,195,14215.5,Vencido,-377,Vencido,2023-11-30T00:00:00.000
304,SERINGA HIPODERMICA S/G 1 ML - UND - (CX/100) BD PLASTIPAK,PPS,2024-03-30,2024-02-29,2392,956.8,Vencido,-256,Vencido,2024-03-30T00:00:00.000
336,"CATETER INTRAVENOSO 1,1 X 32 MM 20G - UND - (CX/100)",PPS,2026-11-30,2026-10-31,6500,5200,Disponível,719,Em +180,2026-11-30T00:00:00.000
336,"CATETER INTRAVENOSO 1,1 X 32 MM 20G - UND - (CX/100)",PPS,2026-11-30,2026-10-31,7000,5600,Disponível,719,Em +180,2026-11-30T00:00:00.000
336,"CATETER INTRAVENOSO 1,1 X 32 MM 20G - UND - (CX/100)",PPS,2026-11-30,2026-10-31,1000,800,Disponível,719,Em +180,2026-11-30T00:00:00.000
526,SONDA FOLEY 2 VIAS BALAO 30CC TM 18 - UND - (CX/10) SOLIDOR,PPS,2026-05-30,2026-04-30,49,0,Disponível,535,Em +180,2026-05-30T00:00:00.000
174,FIXADOR CELULAR - UND - (CX/24) KOLPLAST,PPS,2024-02-28,2024-01-29,17,252.96,Vencido,-287,Vencido,2024-02-28T00:00:00.000
684,LAMINA DE BISTURI N11 - UND - CARBONO (CX/100),PPS,2026-06-30,2026-05-31,4773,0,Disponível,566,Em +180,2026-06-30T00:00:00.000
685,LAMINA DE BISTURI Nº24 - UND - INOX (CX/100),PPS,2026-04-30,2026-03-31,1602,0,Disponível,505,Em +180,2026-04-30T00:00:00.000
387,"SERINGA 10ML BICO SLIP 25X0,70 22G COM AGULHA - UND - (CX/450)",PPS,2027-05-30,2027-04-30,5570,13925,Disponível,900,Em +180,2027-05-30T00:00:00.000
380,LAMINA DE BISTURI Nº15 - UND- CARBONO (CX/100),PPS,2025-12-30,2025-11-30,3525,1813.61,Disponível,384,Em +180,2025-12-30T00:00:00.000
387,"SERINGA 10ML BICO SLIP 25X0,70 22G COM AGULHA - UND - (CX/450)",PPS,2026-11-30,2026-10-31,15570,38925,Disponível,719,Em +180,2026-11-30T00:00:00.000
297,PAPEL CREPADO PARA ESTERILIZACAO - PCT -  (PCT/100) HOSPFLEX,PPS,2024-09-30,2024-08-31,98,11168.08,Vencido,-72,Vencido,2024-09-30T00:00:00.000
54,AMIU PARA RESPIRADOR (AVARIADO),PPS,1900-01-01,1900-01-01,1,370.63,Disponível,365,Em +180,1900-01-01T00:00:00.000
93,BOLSA DE URINA DESCARTAVEL 2000 ML SISTEMA FECHADO - UND - (PCT/5) TKL,PPS,2026-06-01,2026-05-02,3250,32500,Disponível,537,Em +180,2026-06-01T00:00:00.000
124,CATETER TIPO OCULOS - UND - (CX/100),PPS,2025-10-30,2025-09-30,3926,5496.4,Disponível,323,Em +180,2025-10-30T00:00:00.000
126,COLAR CERVICAL G - UND,PPS,1900-01-01,1900-01-01,5,70.2,Disponível,365,Em +180,1900-01-01T00:00:00.000
127,COLAR CERVICAL M - UND,PPS,1900-01-01,1900-01-01,2,41.96,Disponível,365,Em +180,1900-01-01T00:00:00.000
128,COLAR CERVICAL P - UND,PPS,1900-01-01,1900-01-01,2,35.02,Disponível,365,Em +180,1900-01-01T00:00:00.000
129,COLAR CERVICAL PP - UND,PPS,1900-01-01,1900-01-01,15,210.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
173,FITA INDICADORA  ADESIVA  19MMX 30M PARA AUTOCLAVE - UND - (CX/48) MISSNER,PPS,2024-09-30,2024-08-31,325,1878.5,Vencido,-72,Vencido,2024-09-30T00:00:00.000
175,FLUXOMETRO DE OXIGENIO BILHA PEQUENA (AVARIADA),PPS,1900-01-01,1900-01-01,1,105.27,Disponível,365,Em +180,1900-01-01T00:00:00.000
178,FLUXOMETRO PARA  AR COMPRIMIDO BILHA CURTA,PPS,1900-01-01,1900-01-01,39,2877.23,Disponível,365,Em +180,1900-01-01T00:00:00.000
179,FLUXOMETRO PARA  AR COMPRIMIDO FEMEA,PPS,1900-01-01,1900-01-01,2,147.55,Disponível,365,Em +180,1900-01-01T00:00:00.000
191,KIT DE NEBULIZACAO TURBO ADULTO INTERNO MEDICATE - UND - (DORJA) ,PPS,1900-01-01,1900-01-01,27,485.73,Disponível,365,Em +180,1900-01-01T00:00:00.000
208,MACACAO DE SEGURANCA STEELGEN PROTECAO QUIMICA  TIPO 6  TAM. XXG - UND - (CX/50),PPS,1900-01-01,1900-01-01,422,14727.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
237,REANIMADOR MANUAL SILICONE MD COM RESERVATORIO NEONATAL,PPS,1900-01-01,1900-01-01,15,4800,Disponível,365,Em +180,1900-01-01T00:00:00.000
237,REANIMADOR MANUAL SILICONE MD COM RESERVATORIO NEONATAL,PPS,1900-01-01,1900-01-01,8,2560,Disponível,365,Em +180,1900-01-01T00:00:00.000
244,COBERTURA SACO PARA OBITO TAMANHO G - UND - (PC/25),PPS,1900-01-01,1900-01-01,50,1509.99,Disponível,365,Em +180,1900-01-01T00:00:00.000
248,SERINGA HIPODERMICA S/AG 5ML BICO LUER LOCK - UND - (CX/500),PPS,2026-03-30,2026-02-28,59,53.1,Disponível,474,Em +180,2026-03-30T00:00:00.000
289,ALCOOL EM GEL 500 ML - FR - (CX/12) PINDORAMA,PPS,2024-03-16,2024-02-15,304,1258.56,Vencido,-270,Vencido,2024-03-16T00:00:00.000
289,ALCOOL EM GEL 500 ML - FR - (CX/12) PINDORAMA,PPS,2024-06-14,2024-05-15,2185,9045.9,Vencido,-180,Vencido,2024-06-14T00:00:00.000
289,ALCOOL EM GEL 500 ML - FR - (CX/12) PINDORAMA,PPS,2024-09-15,2024-08-16,1699,7033.86,Vencido,-87,Vencido,2024-09-15T00:00:00.000
